x,y
29.16862815161197,26.350615469918495
12.80188650040668,11.705425127918447
19.74485580926887,15.331457907662967
34.89071839041749,27.38415261152477
30.41069588179961,20.859101130671487
-3.727334558516933,10.023575092040119
19.401061010307075,16.873292543634044
6.183713500427626,9.596947127332298
6.761373778477306,15.226570942199423
12.927182023260468,17.424620594499082
9.728522853930535,16.599379347818406
25.4512820835557,22.53773035832862
17.13245270176392,14.843774980772556
9.460100197913942,16.55018000515504
13.326358792945108,14.127172654569794
12.004091928491203,15.606958755838392
25.928948877891273,22.858978374493134
5.53810083481039,10.459030231223526
11.756812419810817,15.10656495059757
-2.2491488716206973,8.719838907322705
-22.635877790008944,-2.565087832693213
15.843423145284326,13.722909991473774
18.373234386314067,17.783093541569144
-0.9059802448773038,10.199781670935408
35.23705548785129,24.229392024462914
-9.452388095185178,2.9745368717520693
8.549102207617352,11.4042440003654
5.753793799689997,14.575424356803683
26.39335057230149,22.541264800175615
25.63230523880342,21.63107629188393
9.859369108362996,11.389852405290867
12.537950235226083,15.347473500196676
-2.653428971561354,5.324620192904571
-15.769557618687124,0.1788823072051406
3.8250542080861685,8.640834947285322
9.876187629247761,14.290960404516879
22.76348816873265,20.534925717596206
22.428558185412935,18.79768158155048
3.3520781911045727,10.468052520875577
4.372366993095973,8.000060479086976
-4.5826355808051105,2.7261670241862337
-9.040215246147703,4.358675779455222
-12.475242287500151,2.0957258469949824
31.409304742781476,24.97471524517495
1.884173818980158,13.708376459217963
2.7431083806657632,11.260513164313709
-7.033544320599114,2.6575833888121254
17.32988426998292,18.898974711183165
-11.366774170695418,-0.3152019063707514
5.447116637432376,9.80038910908677
-2.7455987343241084,6.490717422188683
12.642829974311145,17.748100430454304
1.8703383491735242,7.445659530489881
-6.167586209468945,3.2633298179474988
7.6618132599361415,11.634001581117207
13.139982446365012,13.243034650458291
8.798206668598015,14.65237517851202
11.629662772877378,11.654968369711842
0.3881348758284364,5.8991301330920125
3.647106008154342,8.947912914588303
-0.06952537331141251,6.969172411959684
3.685362061513505,13.701745138390724
-1.7577553845334482,9.019963921584797
-12.71539122798012,1.8174068687803215
10.129113707045034,10.613685815862182
3.178628765500857,11.278040335553523
-11.562380163592536,0.21837922342460248
13.553387066309291,11.687151339599422
-2.887580372598906,8.93226939840515
8.623344749553667,12.945557598626532
16.749086746130445,18.21626102062686
9.547794929088928,13.411352770430508
21.67280821451961,20.550065331065184
-6.817909844243832,3.28899389127779
12.828099694130588,12.345564163496363
-0.21772109128375838,9.254328490921374
-2.4495657901825822,5.168397776561027
1.0538040228270145,7.147802455913107
4.261369614471528,9.219619800201077
8.673984106756945,12.371950371428587
-5.981798089400279,4.301113132792893
18.809917843450243,14.655056334889084
13.587949276765517,13.506737832716977
-10.434924235326683,-1.6642684221121948
25.859026325547198,22.179976064827976
30.750670112366997,20.171219744970003
22.14535485391581,16.863910748101002
5.840901970251789,11.024781143647843
-4.849031458126511,4.096358278154118
20.65342072317364,21.41273955240029
3.1618766363218445,6.995224498714024
22.66934084458913,19.86877216099293
10.499299736922325,13.171084232006171
19.719668437804554,15.523647223419884
12.276396766092823,15.18475170410992
16.478878018303377,15.896346346707192
8.126000248649845,13.606581226752258
29.43044592687002,24.362231271362475
9.52294511244344,17.0879444547831
12.82387236133642,17.084992079540996
