x,y
68.00373669958775,6.715228496313528
68.06127326214916,18.08705526342361
88.68404432953925,17.876818826961067
5.4840066755537356,32.665510646177985
68.04097792582176,41.76825077516429
27.9922602960628,0.14338735820587742
47.98111148076232,1.4364234795315811
88.42192097992208,7.325681306129991
27.476766315540328,43.07275980669872
88.77704099769083,1.7560606580649074
68.01562227990411,1.3797372876196956
48.00027394273573,4.5185320835546605
91.0528633396976,5.897721079575665
47.861115771956996,0.8401447014239043
7.905892626241388,1.079825510324493
88.34456209151087,29.259335546379933
7.299918157538802,2.4259903730078047
27.651034865961986,43.752415460173395
4.526852586163218,35.680205651868036
27.895441332603088,0.3400175076485647
4.749631487224534,11.778976018257207
7.515677917686138,44.91093540500405
68.01574011334064,1.3218224470403803
68.00411617338101,1.7310347816809786
48.01579422765921,7.107445584330439
68.13800212913692,44.960492186995666
47.97345453595389,2.982956401827947
27.95754185294762,0.07944248835841447
48.005636375833575,18.057202404781385
68.00111882681921,16.17232177963649
7.980920435269648,1.9668357404236736
88.27896518252182,2.0953308213234183
47.86345132571174,45.05286715257115
88.98192481796896,21.137588306142593
48.002166368132926,7.041547093858919
88.17188076557667,45.73813253691287
48.00234516528785,4.8981985958734215
89.52111843405605,18.254383678813372
68.03023691196253,44.4624051342164
48.00946830100579,4.872490357722531
48.00915746630705,22.127578191561536
7.372811004144192,43.822261988951226
88.2948715723913,22.411016102605586
6.438426568308897,21.27448686967847
89.2078430291882,7.932577335131104
48.001420437230976,5.941409821289122
47.86263537224455,22.972497399571708
47.984349518393294,44.58905122039938
89.59114103456648,6.084513643178812
27.74599300090211,46.59000945280811
7.582845677763015,44.01628171910948
88.2328818831173,9.917014630441686
48.0075174417301,3.9566249044032937
68.07694879669137,2.595861612924602
90.83025301257727,36.33378568710509
88.57194031730288,37.96990207723576
48.002759742565324,25.807532943200435
48.004423130383536,10.207035186121539
7.718776683331339,29.958034555118193
48.00933599391717,11.498737407199561
47.73972452543132,9.575173918160427
88.30482268122198,15.903682857267174
48.001303847033384,47.98196864541649
27.814343881136285,44.71006760084496
48.0006721105993,6.79557706937739
88.39653997631174,0.8054457006242279
6.356347214292513,44.7324767221115
88.0004018746018,19.326472788600753
7.190414708508737,2.0758427425901043
6.524685641232549,39.94187329928186
48.000857902829615,25.882027987367557
4.5647903443596505,17.16831319435138
68.00968174817793,3.8635671649748433
68.02552384416843,3.401854513569776
27.846861240193768,1.5523945414414901
68.02737539778146,13.275142950285234
48.00291371324201,2.7610491918861872
47.92441318194597,49.93419703633311
48.00156421942154,17.238693644487178
88.19174232768265,41.56226304241965
28.00566597691895,0.1947775521440621
68.00717074404594,18.730643478786057
27.699785683840624,5.7978070154364
47.99774006002895,0.0868326731212598
7.474444056058436,1.8467717143623719
68.00068380740106,41.170460014224574
4.337892453674525,4.517021750365084
48.00100456734413,12.481445697033156
88.08483953757899,43.745826828465816
89.32108061715729,24.48720354060854
48.00172026587554,21.406090028400577
48.000319566250745,17.68920019526059
68.20975933874367,1.2430629465079879
27.873409317232444,41.700900667809755
48.005014405198395,15.004267629356429
6.421871614906138,3.4338870713282414
68.00956214322399,12.534741054851606
68.04815562979186,19.288894977856728
7.785104810977491,44.53773877321677
88.18505488944866,23.51880727255059
88.224151885292,3.1947204322118448
47.972427755629155,39.61903851847989
47.98053214274472,19.360526346823363
68.0015092375984,44.626908992478455
6.573496289604354,0.423402970125063
7.367735412685502,45.395319479274036
68.02603271416112,6.955468164215013
68.09449880321534,20.951014163781046
48.00169631847115,1.0653864866690523
7.62936898645336,1.6386943291902865
68.03869866782323,0.05549750758115175
6.696596400101829,41.402999664703685
7.41028794805761,23.06276262078503
27.27491934709496,2.557020483743745
89.39339630860049,13.968380005174884
68.00105161136861,16.189096450931835
48.00233522265829,48.280838562441566
68.05300834994564,2.2506784982906387
