procured,12
filled,12
earlier,12
intercourse,12
existence,12
shame,12
show,12
begged,12
horse,12
lose,12
principal,12
shewed,12
grew,12
green,12
confined,12
opening,12
lessons,12
forgive,12
houses,12
presented,12
unjust,12
peculiar,12
struggle,12
contempt,12
remarks,12
difficult,12
distressed,12
ring,12
conclusion,12
satisfy,12
chaise,12
direct,12
addition,12
takes,12
dry,12
deceived,12
height,12
cordiality,12
sad,12
inquiries,12
points,12
suspected,12
sighed,12
acting,12
secured,12
names,12
sincerity,12
goodness,12
principle,12
dangerous,12
autumn,12
request,12
happiest,12
willing,12
frequent,12
dreadfully,12
censure,12
neck,12
seated,12
mark,12
injured,12
felicity,12
residence,12
delicate,12
shew,12
continuing,12
expecting,12
rational,12
stupid,12
church,12
questions,12
wholly,12
fail,12
force,12
carteret,12
wild,12
somersetshire,12
finish,12
majesty,12
moreover,12
dr,12
fate,12
sensations,12
shocked,12
valued,12
pursuits,12
submitted,12
regular,12
wind,12
performance,12
superiority,12
selfishness,12
deny,12
patience,12
striking,12
jealous,12
justify,12
cheeks,12
prove,12
affairs,12
startled,12
nonsense,12
wood,12
softened,12
happier,12
belief,12
solitude,12
abilities,12
alike,12
pigeon,12
resist,12
