prevent,30
happen,30
highly,30
mistaken,30
required,30
difficulty,30
seven,30
persuaded,30
yours,30
thus,30
expectation,30
except,30
difficulties,30
delaford,30
caught,30
begin,30
weather,30
opened,30
judgment,30
hold,30
steeles,30
exertion,29
conviction,29
joy,29
pleasant,29
eagerly,29
above,29
spirit,29
along,29
proof,29
camden,29
six,29
warm,29
close,29
pray,29
earnest,29
emotion,29
creature,29
arm,29
stood,29
unfortunate,29
declare,29
music,29
indifference,29
formed,29
soul,29
several,29
tenderness,29
distance,29
affair,29
resolved,29
anxiety,29
secret,29
justice,29
