spared,15
imprudence,15
attempted,15
wondering,15
asking,15
puzzled,15
improvement,15
presently,15
indulgence,15
mouth,15
offence,15
passing,15
properly,15
apology,15
views,15
divided,15
result,15
noise,15
prepared,15
orders,15
useful,15
figure,15
watching,15
dignity,15
impression,15
gentle,15
william,15
admit,15
shewn,15
grounds,15
move,15
imagination,15
deeply,15
somebody,15
humoured,15
perceived,15
miserable,15
wondered,15
attached,15
absolutely,15
possibly,15
proceed,15
across,15
servants,15
box,15
cards,15
encouragement,15
affections,15
dull,15
safely,15
expense,15
ignorance,15
dislike,15
occupied,15
agony,15
song,15
natured,15
spare,15
unpleasant,15
habit,15
agree,15
run,15
whisper,15
england,15
laugh,15
arranged,15
line,15
interested,15
encouraging,15
convince,15
seriously,15
frequently,15
offered,15
