grow,16
odd,16
uncertain,16
fortitude,16
month,16
tomorrow,16
education,16
suspense,16
sufficient,16
unnecessary,16
sick,16
accept,16
spring,16
twelve,16
persuade,16
impatient,16
uncomfortable,16
paper,16
lucky,16
heads,16
borne,16
dress,16
aye,16
footman,16
gentlemen,16
fifty,16
hill,16
sentence,16
exeter,16
doesn,16
observing,16
continual,16
marked,16
explained,16
language,16
grief,16
order,16
harley,16
sorrow,16
succeeded,16
deserved,16
claim,16
probability,16
tender,16
ventured,16
possibility,16
died,16
eagerness,16
wanting,16
combe,16
board,16
shook,16
concluded,16
running,16
witness,16
sincere,16
smart,16
post,16
inn,16
hearted,16
employed,16
truly,16
watched,16
nearer,16
conscious,16
dared,16
mad,16
